entry_ts,exit_ts,side,entry,exit,qty,notional,pnl,reason
2025-12-20 20:39:00+00:00,2025-12-20 20:54:00+00:00,SHORT,2980.77,2983.17,0.28473277583864715,849.4062748985771,-1.5327649369113563,STOP
2025-12-20 20:56:00+00:00,2025-12-20 21:01:00+00:00,SHORT,2983.24,2984.54,0.272522692924252,813.3548779401472,-1.1676343787417243,STOP
2025-12-20 21:08:00+00:00,2025-12-20 21:19:00+00:00,SHORT,2982.18,2984.14,0.2626572084118428,783.8058819101166,-1.298614010397338,STOP
2025-12-20 21:20:00+00:00,2025-12-20 21:32:00+00:00,SHORT,2982.95,2982.35,0.2521203833516971,751.9112252889339,-0.6006389952779386,TRAIL
2025-12-20 22:05:00+00:00,2025-12-20 22:08:00+00:00,LONG,2977.23,2975.84,0.24578953427413794,731.4303276743507,-1.073077780315371,STOP
2025-12-20 22:10:00+00:00,2025-12-20 22:19:00+00:00,LONG,2975.01,2973.35,0.2368728941399714,704.3060197910839,-1.0975150240635099,STOP
2025-12-20 22:22:00+00:00,2025-12-20 22:27:00+00:00,LONG,2973.74,2973.6,0.22788341112621596,677.6341113249158,-0.709537788882557,TRAIL
2025-12-20 22:28:00+00:00,2025-12-20 22:38:00+00:00,LONG,2973.46,2973.83,0.08836277709391724,262.7758774052039,-0.23008164988046417,TRAIL
2025-12-21 01:45:00+00:00,2025-12-21 01:59:00+00:00,LONG,2964.63,2966.47,0.1408119767747025,417.7145047428517,-0.15862046747744263,TRAIL
2025-12-21 08:27:00+00:00,2025-12-21 08:32:00+00:00,SHORT,2982.89,2993.76,0.212061543023442,634.8613650418597,-2.9399703377067476,STOP
2025-12-21 08:40:00+00:00,2025-12-21 09:33:00+00:00,SHORT,2988.92,2998.78,0.09662413351543223,289.75451910340786,-1.242468475565582,STOP
2025-12-21 10:00:00+00:00,2025-12-21 10:38:00+00:00,SHORT,3005.62,2999.54,0.07742374975831207,232.23563435004738,0.23850076418048435,TRAIL
2025-12-21 13:14:00+00:00,2025-12-21 13:31:00+00:00,LONG,2970.7,2956.34,0.06014936164138743,177.82196379489932,-1.0415667969652032,STOP
2025-12-21 13:36:00+00:00,2025-12-21 14:12:00+00:00,LONG,2952.24,2956.73,0.051480027608699526,152.21254203147015,0.07893278193160289,TRAIL
2025-12-21 21:45:00+00:00,2025-12-21 21:46:00+00:00,LONG,2977.98,2972.73,0.1802183701864381,535.7405556043301,-1.4818869990831303,STOP
2025-12-21 21:48:00+00:00,2025-12-21 22:13:00+00:00,LONG,2971.87,2982.52,0.05080524627607938,151.52766312333227,0.3895482097169178,EMA
2025-12-21 22:52:00+00:00,2025-12-21 23:00:00+00:00,SHORT,2991.74,2998.31,0.1722590055864934,516.485899040039,-1.648227565743329,STOP
2025-12-21 23:03:00+00:00,2025-12-21 23:16:00+00:00,SHORT,3004.23,3005.44,0.08700908676154498,261.50058971661775,-0.36678158469809036,TRAIL
2025-12-22 00:16:00+00:00,2025-12-22 00:38:00+00:00,SHORT,3058.46,3034.18,0.013300604752955202,40.356428929321616,0.28258225447243335,TRAIL
2025-12-22 08:23:00+00:00,2025-12-22 08:49:00+00:00,SHORT,3046.96,3031.84,0.061831222963435996,187.4623750294638,0.7474257161776817,EMA
2025-12-22 12:21:00+00:00,2025-12-22 13:21:00+00:00,SHORT,3053.65,3055.26,0.07739316095842623,236.45622894984135,-0.36105921809291747,TIME
2025-12-22 14:53:00+00:00,2025-12-22 15:12:00+00:00,SHORT,3059.7,3041.32,0.030139955743002395,91.66525020030805,0.4623071363560656,EMA
2025-12-22 15:20:00+00:00,2025-12-22 15:36:00+00:00,LONG,3045.3,3022.85,0.03741822473237562,113.10968063226163,-0.9531488258741045,STOP
2025-12-22 15:37:00+00:00,2025-12-22 15:55:00+00:00,LONG,3023.33,3050.21,0.01544038289232685,47.09641030200428,0.36794108184374313,EMA
2025-12-22 19:20:00+00:00,2025-12-22 19:26:00+00:00,LONG,3003.68,2992.3,0.05842713742575997,174.83152331910156,-0.8397323472242298,STOP
2025-12-22 19:40:00+00:00,2025-12-22 20:16:00+00:00,LONG,2986.15,2968.24,0.048952993277924114,145.30423276726546,-1.0220523423749015,STOP
2025-12-23 02:40:00+00:00,2025-12-23 03:04:00+00:00,LONG,2992.9,2983.01,0.06662775148580688,198.7512489596768,-0.8576997111542983,STOP
2025-12-23 03:21:00+00:00,2025-12-23 04:21:00+00:00,LONG,2993.63,2994.05,0.06779452338303096,202.98019273496388,-0.17450649291408593,TIME
2025-12-23 06:23:00+00:00,2025-12-23 07:23:00+00:00,LONG,2952.97,2963.72,0.0393423673170581,116.59976086491142,0.3063306877934631,TIME
2025-12-23 12:38:00+00:00,2025-12-23 12:59:00+00:00,LONG,2959.64,2953.95,0.10624673223941697,313.84753469862574,-0.9183914411409142,STOP
2025-12-23 13:02:00+00:00,2025-12-23 13:21:00+00:00,LONG,2954.05,2954.16,0.14075281908986878,415.80634804252674,-0.40032353794268727,TRAIL
2025-12-23 13:39:00+00:00,2025-12-23 14:39:00+00:00,LONG,2940.18,2933.62,0.03951176213716015,115.91249564081575,-0.37510965526058415,TIME
2025-12-23 14:56:00+00:00,2025-12-23 15:35:00+00:00,LONG,2904.8,2918.76,0.02704217450952565,78.9296172714231,0.29857913888155596,TRAIL
2025-12-24 02:23:00+00:00,2025-12-24 02:31:00+00:00,LONG,2948.01,2940.53,0.0860336457167033,252.98451623933758,-0.8965161862002798,STOP
2025-12-24 02:41:00+00:00,2025-12-24 02:43:00+00:00,LONG,2933.28,2924.97,0.06583553270536804,192.56695809722035,-0.7396602348788551,STOP
2025-12-24 02:46:00+00:00,2025-12-24 03:02:00+00:00,LONG,2926.02,2928.29,0.04950485456819261,144.96457058349273,-0.032588550713696415,TRAIL
2025-12-24 03:11:00+00:00,2025-12-24 03:50:00+00:00,LONG,2927.72,2945.51,0.024118632730253456,71.04167389328886,0.3580288023779302,EMA
2025-12-24 13:01:00+00:00,2025-12-24 13:12:00+00:00,SHORT,2934.38,2927.74,0.051025440231849795,149.3892223843959,0.18941970075510342,EMA
2025-12-24 14:43:00+00:00,2025-12-24 15:33:00+00:00,LONG,2907.36,2926.6,0.021977106191410852,64.31819897978299,0.358521324142957,EMA
2025-12-24 23:44:00+00:00,2025-12-25 00:00:00+00:00,LONG,2946.4,2943.3,0.12904829803944365,379.8278556194945,-0.7798775795417581,STOP
2025-12-25 00:03:00+00:00,2025-12-25 00:25:00+00:00,LONG,2942.47,2943.91,0.12330671954858985,363.00388474628915,-0.18544220859631302,TRAIL
2025-12-25 08:19:00+00:00,2025-12-25 08:23:00+00:00,LONG,2927.69,2919.02,0.056841930800995595,165.92273284672217,-0.6587422728913581,STOP
2025-12-25 08:24:00+00:00,2025-12-25 08:53:00+00:00,LONG,2919.3,2926.23,0.03954928742113077,115.7303113303355,0.15834625049809425,TRAIL
2025-12-25 15:28:00+00:00,2025-12-25 15:44:00+00:00,SHORT,2949.99,2965.23,0.04936527462477606,146.37939327562472,-0.8987061785572235,STOP
2025-12-25 15:47:00+00:00,2025-12-25 16:13:00+00:00,SHORT,2964.55,2958.81,0.03925317831933899,116.1426965430434,0.1091705470099717,TRAIL
2025-12-25 22:23:00+00:00,2025-12-25 22:41:00+00:00,LONG,2939.52,2931.96,0.10075543328237099,295.41090016658046,-1.0571219757812997,STOP
2025-12-25 22:43:00+00:00,2025-12-25 22:45:00+00:00,LONG,2931.41,2924.25,0.08753315663042004,255.9688332765058,-0.8827062347503005,STOP
2025-12-25 22:55:00+00:00,2025-12-25 23:37:00+00:00,LONG,2917.86,2895.73,0.025285107034600334,73.21884299330323,-0.6327782616690114,STOP
2025-12-25 23:38:00+00:00,2025-12-26 00:09:00+00:00,LONG,2893.07,2900.49,0.032091262094748677,93.08038479319758,0.14503677994982533,TRAIL
2025-12-26 02:29:00+00:00,2025-12-26 03:29:00+00:00,SHORT,2979.99,2961.32,0.0158730999985795,47.00532848779344,0.24934544848567974,TIME
2025-12-26 09:49:00+00:00,2025-12-26 10:12:00+00:00,SHORT,2973.5,2971.26,0.038059067860729004,113.08338597186967,-0.027831073963845016,TRAIL
2025-12-26 13:43:00+00:00,2025-12-26 14:30:00+00:00,SHORT,2979.11,2971.75,0.06474623417251706,192.40962140217755,0.2841226621075562,EMA
2025-12-26 14:33:00+00:00,2025-12-26 14:39:00+00:00,LONG,2973.66,2960.72,0.04854524334925425,143.72887288900404,-0.7719043218283567,STOP
2025-12-26 14:44:00+00:00,2025-12-26 14:48:00+00:00,LONG,2955.8,2939.07,0.023109253490864238,67.91971365739435,-0.4545375245595535,STOP
2025-12-26 14:54:00+00:00,2025-12-26 15:01:00+00:00,LONG,2921.65,2898.19,0.015078401088226107,43.70007124988602,-0.397439360779671,STOP
2025-12-26 15:02:00+00:00,2025-12-26 15:39:00+00:00,LONG,2895.49,2914.59,0.013595598833557583,39.6255964042986,0.22005034131665616,TRAIL
2025-12-26 21:53:00+00:00,2025-12-26 21:54:00+00:00,LONG,2927.81,2928.05,0.08768859088141077,256.7565785303148,-0.23571131671875548,EMA
2025-12-26 21:55:00+00:00,2025-12-26 21:59:00+00:00,LONG,2926.12,2923.66,0.08521483415536422,249.13920202667217,-0.4587676940488713,STOP
2025-12-26 22:00:00+00:00,2025-12-26 22:11:00+00:00,LONG,2924.5,2927.62,0.08163005048732462,238.9817684077013,0.015703989112742595,EMA
2025-12-26 22:22:00+00:00,2025-12-26 22:24:00+00:00,LONG,2925.7,2920.58,0.08045313471891147,234.96981619735845,-0.6468898659581763,STOP
2025-12-26 22:26:00+00:00,2025-12-26 22:43:00+00:00,LONG,2922.71,2922.82,0.07600742537372501,222.15602303083097,-0.21379520623971152,TRAIL
2025-12-27 04:11:00+00:00,2025-12-27 04:30:00+00:00,SHORT,2929.53,2927.48,0.07359833119552747,215.45764260828275,-0.06458106365743807,EMA
2025-12-27 07:37:00+00:00,2025-12-27 08:23:00+00:00,SHORT,2931.48,2934.48,0.07211568062704284,211.62202248644465,-0.4279690643675732,STOP
2025-12-27 10:42:00+00:00,2025-12-27 11:42:00+00:00,LONG,2922.0,2927.34,0.03590387751077173,105.10285679238252,0.08662384911514374,TIME
2025-12-27 17:05:00+00:00,2025-12-27 17:18:00+00:00,LONG,2920.66,2921.54,0.0690052060605519,201.6014697141448,-0.1408768883808516,TRAIL
2025-12-27 17:54:00+00:00,2025-12-27 18:15:00+00:00,SHORT,2927.88,2924.76,0.026832312885788565,78.47807543583897,0.005238740767818426,EMA
2025-12-27 22:19:00+00:00,2025-12-27 22:33:00+00:00,SHORT,2942.26,2930.8,0.03063320083013319,89.77978499295436,0.2612766965203731,EMA
2025-12-27 23:50:00+00:00,2025-12-28 00:21:00+00:00,SHORT,2952.49,2946.64,0.03531608097747141,104.06377685145635,0.10253529686674816,TRAIL
2025-12-28 06:41:00+00:00,2025-12-28 06:49:00+00:00,SHORT,2941.09,2941.22,0.06653806354197767,195.70308325093555,-0.20435303151136966,TRAIL
2025-12-28 06:50:00+00:00,2025-12-28 07:17:00+00:00,SHORT,2941.35,2939.01,0.06449206022080489,189.5428099095478,-0.03863138899288429,EMA
2025-12-28 09:45:00+00:00,2025-12-28 10:05:00+00:00,LONG,2932.83,2938.43,0.053165419479277644,156.2228635604938,0.14150348552345615,EMA
2025-12-28 10:57:00+00:00,2025-12-28 11:01:00+00:00,SHORT,2942.24,2944.6,0.06323499099335708,186.20175447903927,-0.3354363332233701,STOP
2025-12-28 11:02:00+00:00,2025-12-28 11:39:00+00:00,SHORT,2944.98,2939.59,0.024207999660906344,71.16159372320368,0.059319524449078426,EMA
2025-12-28 14:44:00+00:00,2025-12-28 15:02:00+00:00,SHORT,2948.38,2947.78,0.0466316592766889,137.459872582638,-0.1094808770166289,TRAIL
2025-12-28 15:03:00+00:00,2025-12-28 15:10:00+00:00,SHORT,2948.12,2955.8,0.05867309732868184,173.4259410841178,-0.6240353285684114,STOP
2025-12-28 15:13:00+00:00,2025-12-28 15:39:00+00:00,SHORT,2954.96,2952.49,0.04211152186988205,124.33384720560804,-0.020318388186988667,TRAIL
2025-12-28 18:23:00+00:00,2025-12-28 19:23:00+00:00,LONG,2933.0,2931.64,0.02278715176349307,66.80372559592682,-0.0977942519942803,TIME
2025-12-28 23:03:00+00:00,2025-12-28 23:17:00+00:00,SHORT,2946.49,2946.22,0.03005489845201321,88.54834291729036,-0.08043352033524734,TRAIL
2025-12-29 00:32:00+00:00,2025-12-29 01:19:00+00:00,SHORT,2968.92,2960.5,0.008550099942808554,25.312570880684724,0.04667927063776392,TRAIL
2025-12-29 02:09:00+00:00,2025-12-29 03:09:00+00:00,SHORT,3004.05,3005.99,0.012857449486594896,38.64936458220939,-0.06359281658619834,TIME
2025-12-29 09:37:00+00:00,2025-12-29 09:43:00+00:00,LONG,2981.0,2967.99,0.016306891140545204,48.39868983622676,-0.2605513435747234,STOP
2025-12-29 09:48:00+00:00,2025-12-29 10:15:00+00:00,LONG,2963.93,2971.7,0.01026806753686475,30.513616299300974,0.04926926846213794,TRAIL
2025-12-29 12:15:00+00:00,2025-12-29 12:44:00+00:00,LONG,2912.64,2927.83,0.009329318567047891,27.314658780159824,0.11439769025329816,TRAIL
2025-12-29 19:07:00+00:00,2025-12-29 19:09:00+00:00,LONG,2930.42,2938.08,0.01679043656504934,49.331645863040166,0.07928309822523533,EMA
2025-12-29 19:16:00+00:00,2025-12-29 19:19:00+00:00,LONG,2933.3,2934.49,0.021577405058320825,63.31867936959187,-0.03764156735019873,EMA
2025-12-30 02:45:00+00:00,2025-12-30 03:15:00+00:00,LONG,2929.19,2918.22,0.028717994567750045,83.80542610749953,-0.3988418265157248,STOP
2025-12-30 03:29:00+00:00,2025-12-30 03:52:00+00:00,SHORT,2939.28,2949.22,0.021434111452433353,63.21391017774549,-0.27626897801492445,STOP
2025-12-30 03:53:00+00:00,2025-12-30 04:20:00+00:00,SHORT,2952.11,2950.84,0.029176391899566848,86.09486427291785,-0.04904084656046848,TRAIL
2025-12-30 08:09:00+00:00,2025-12-30 08:10:00+00:00,SHORT,2983.78,2997.67,0.0160699432991036,48.17238692942389,-0.27138389935397084,STOP
2025-12-30 08:22:00+00:00,2025-12-30 09:22:00+00:00,SHORT,2977.49,2974.59,0.00886129666000948,26.358724431897603,-0.0006609641178733361,TIME
2025-12-30 14:33:00+00:00,2025-12-30 14:46:00+00:00,LONG,2968.19,2979.25,0.012844933291618182,38.268267509053466,0.10379669469624292,EMA
2025-12-30 14:47:00+00:00,2025-12-30 14:49:00+00:00,LONG,2974.22,2982.4,0.012399801058930899,36.98116667815551,0.06444920598390284,EMA
2025-12-30 14:56:00+00:00,2025-12-30 15:03:00+00:00,SHORT,2993.12,2977.53,0.009403490116868762,27.999173927680246,0.11860123699430083,EMA
2025-12-30 15:05:00+00:00,2025-12-30 15:06:00+00:00,SHORT,2977.75,2974.94,0.008259617147848357,24.57186543781999,-0.0013623412523665578,EMA
2025-12-30 15:07:00+00:00,2025-12-30 15:08:00+00:00,SHORT,2976.29,2976.64,0.009773394232167018,29.09187620723763,-0.0325125641884952,EMA
2025-12-30 16:28:00+00:00,2025-12-30 16:35:00+00:00,SHORT,2991.7,2978.45,0.01815029393836592,54.05974298072597,0.1864316517026225,EMA
2025-12-30 19:09:00+00:00,2025-12-30 19:30:00+00:00,LONG,2953.26,2972.83,0.006332124548874796,18.82432982263146,0.10509534759884645,EMA
2025-12-31 01:27:00+00:00,2025-12-31 02:27:00+00:00,SHORT,2978.2,2978.02,0.02550255600044367,75.94712182044125,-0.07135666174036556,TIME
2025-12-31 03:45:00+00:00,2025-12-31 04:19:00+00:00,LONG,2967.83,2973.38,0.03967594333022099,117.97165637921249,0.1022298291035212,EMA
2025-12-31 08:46:00+00:00,2025-12-31 09:09:00+00:00,LONG,2964.07,2973.34,0.01384495968108609,41.16577241816052,0.08717700382550728,EMA
2025-12-31 09:52:00+00:00,2025-12-31 10:10:00+00:00,SHORT,2975.78,2978.85,0.04591262766027558,136.7668309058119,-0.2777185978228446,STOP
2025-12-31 10:22:00+00:00,2025-12-31 10:36:00+00:00,SHORT,2976.43,2974.19,0.043814473037991415,130.31256756486368,-0.032168147959772464,EMA
2025-12-31 11:15:00+00:00,2025-12-31 11:35:00+00:00,SHORT,2985.89,2990.99,0.03971423457343921,118.78487846681092,-0.32132747479134727,STOP
2025-12-31 11:43:00+00:00,2025-12-31 12:43:00+00:00,SHORT,2997.56,2990.94,0.026275865034584678,78.58953576654069,0.095356690762407,TIME
2025-12-31 15:21:00+00:00,2025-12-31 16:02:00+00:00,LONG,2975.75,2981.25,0.011812084084612177,35.21477567725005,0.02975168678811692,TRAIL
2025-12-31 21:38:00+00:00,2025-12-31 22:23:00+00:00,SHORT,2982.81,2980.06,0.04074725115596289,121.42925327983876,-0.00937431260094082,TRAIL
2026-01-01 01:02:00+00:00,2026-01-01 01:09:00+00:00,SHORT,2980.98,2983.65,0.040113510962232486,119.68467698246496,-0.22678775125162862,STOP
2026-01-01 04:22:00+00:00,2026-01-01 04:38:00+00:00,LONG,2974.74,2975.8,0.03845112313371872,114.42285222132017,-0.07366466169956294,TRAIL
2026-01-01 04:50:00+00:00,2026-01-01 05:06:00+00:00,LONG,2974.0,2978.58,0.03751223695186382,111.73319874008254,0.060072846499451035,EMA
2026-01-01 11:27:00+00:00,2026-01-01 11:46:00+00:00,SHORT,2986.85,2985.39,0.037092275977003236,110.73490977898568,-0.05658018685255961,TRAIL
2026-01-01 14:07:00+00:00,2026-01-01 14:20:00+00:00,LONG,2978.35,2979.55,0.014542082123537536,43.328860791186266,-0.025878362242937256,TRAIL
2026-01-01 14:21:00+00:00,2026-01-01 14:49:00+00:00,LONG,2978.85,2982.15,0.03579740502063632,106.75323138229062,0.011378205185815754,EMA
2026-01-01 15:45:00+00:00,2026-01-01 16:06:00+00:00,SHORT,2988.41,2987.7,0.02793527645975375,83.46222547880627,-0.06362817919238009,TRAIL
2026-01-01 17:35:00+00:00,2026-01-01 17:57:00+00:00,SHORT,2993.41,2985.99,0.017630986412469556,52.645949117769966,0.07817597006275542,EMA
2026-01-01 23:30:00+00:00,2026-01-02 00:21:00+00:00,SHORT,3005.49,3000.92,0.01375889867262229,41.28935420464568,0.02158881272923418,TRAIL
2026-01-02 03:14:00+00:00,2026-01-02 03:40:00+00:00,SHORT,3014.55,3022.26,0.019469067910105393,58.84058518199513,-0.20894709876890843,STOP
2026-01-02 03:44:00+00:00,2026-01-02 04:32:00+00:00,SHORT,3022.78,3015.56,0.01332991899224263,40.19717051624718,0.056044844607747994,TRAIL
2026-01-02 09:57:00+00:00,2026-01-02 10:08:00+00:00,SHORT,3048.31,3061.31,0.011482976946659474,35.15295215657811,-0.1844316524631513,STOP
2026-01-02 10:13:00+00:00,2026-01-02 11:13:00+00:00,SHORT,3058.23,3046.31,0.010371300434887652,31.594196227802602,0.09203170495605896,TIME
2026-01-02 14:29:00+00:00,2026-01-02 14:38:00+00:00,LONG,3034.0,3049.03,0.009470041275325866,28.87443994970683,0.11346028041844285,EMA
2026-01-02 14:58:00+00:00,2026-01-02 15:32:00+00:00,SHORT,3084.1,3075.24,0.004180672135757882,12.856570178768068,0.024184184944047303,TRAIL
2026-01-02 16:43:00+00:00,2026-01-02 17:43:00+00:00,SHORT,3127.8,3125.92,0.005390418282277805,16.85001631693784,-0.006716029946254977,TIME
2026-01-02 23:50:00+00:00,2026-01-03 00:01:00+00:00,LONG,3121.6,3126.39,0.031434190071550364,98.27553749779433,0.05229423294493077,EMA
2026-01-03 02:11:00+00:00,2026-01-03 02:31:00+00:00,LONG,3119.25,3126.66,0.010928026787862179,34.16822423653716,0.04680845426151999,EMA
2026-01-03 04:48:00+00:00,2026-01-03 05:17:00+00:00,LONG,3116.45,3112.46,0.03141861796499088,97.78919167131552,-0.2231494773516223,STOP
2026-01-03 05:25:00+00:00,2026-01-03 05:30:00+00:00,LONG,3112.5,3109.34,0.029911194061804515,93.00407214413126,-0.18752344537942917,STOP
2026-01-03 05:31:00+00:00,2026-01-03 05:36:00+00:00,LONG,3108.85,3105.24,0.028592328662982978,88.78604265744126,-0.19200434913081343,STOP
2026-01-03 05:39:00+00:00,2026-01-03 06:10:00+00:00,LONG,3105.31,3115.57,0.010907233971808764,33.98225094554823,0.07792596960521207,EMA
2026-01-03 06:54:00+00:00,2026-01-03 07:13:00+00:00,LONG,3100.92,3094.7,0.022462972182456672,69.51616001304866,-0.2092358469879349,STOP
2026-01-03 07:26:00+00:00,2026-01-03 08:26:00+00:00,LONG,3086.61,3096.15,0.010237861631350788,31.697955289906744,0.06597124467317941,TIME
2026-01-03 14:29:00+00:00,2026-01-03 14:51:00+00:00,SHORT,3108.91,3101.63,0.02192996060558358,68.0186237130962,0.09163148949554668,EMA
2026-01-03 16:37:00+00:00,2026-01-03 17:22:00+00:00,SHORT,3108.56,3106.38,0.02361408976372189,73.3543361602304,-0.021875620475320552,TRAIL
2026-01-03 18:28:00+00:00,2026-01-03 19:22:00+00:00,SHORT,3115.02,3110.65,0.022642920716334784,70.4342013262668,0.02851536220411373,TRAIL
2026-01-03 21:19:00+00:00,2026-01-03 21:20:00+00:00,SHORT,3116.5,3118.52,0.025632443934039434,79.93528905718065,-0.13171282580393984,STOP
2026-01-03 21:23:00+00:00,2026-01-03 21:32:00+00:00,SHORT,3120.35,3127.18,0.02458364172627054,76.8774727335587,-0.2447837457239847,STOP
2026-01-03 21:36:00+00:00,2026-01-03 22:13:00+00:00,SHORT,3121.24,3113.49,0.01714880229843167,53.392624468144014,0.07951059334470142,EMA
2026-01-04 00:08:00+00:00,2026-01-04 00:55:00+00:00,SHORT,3145.93,3159.62,0.007742723662764474,24.464064539343887,-0.13046195148258996,STOP
2026-01-04 07:08:00+00:00,2026-01-04 07:20:00+00:00,LONG,3142.8,3137.79,0.022258700041573213,69.84312640344801,-0.18135921361173468,STOP
2026-01-04 07:21:00+00:00,2026-01-04 07:25:00+00:00,LONG,3138.4,3134.64,0.021088750525465345,66.10564094714468,-0.14539934292289897,STOP
2026-01-04 07:32:00+00:00,2026-01-04 07:54:00+00:00,LONG,3137.32,3138.32,0.016960468864168313,53.227378645796705,-0.036266909781628394,TRAIL
2026-01-04 08:08:00+00:00,2026-01-04 09:06:00+00:00,LONG,3130.95,3134.61,0.010544125155957824,33.05172015511696,0.005539777915691935,TRAIL
2026-01-04 14:34:00+00:00,2026-01-04 14:50:00+00:00,LONG,3131.19,3137.44,0.019057705428234744,59.792407318760816,0.05931825160770633,EMA
2026-01-04 15:54:00+00:00,2026-01-04 16:01:00+00:00,LONG,3131.27,3135.45,0.010975405933088513,34.412836532902375,0.011464360267405813,EMA
2026-01-04 16:51:00+00:00,2026-01-04 17:01:00+00:00,SHORT,3136.01,3141.17,0.019422146499287002,61.00826391916535,-0.16122653985548346,STOP
2026-01-04 18:28:00+00:00,2026-01-04 18:38:00+00:00,LONG,3128.68,3122.17,0.018402657625819305,57.45622555960426,-0.1772575267036836,STOP
2026-01-04 18:40:00+00:00,2026-01-04 18:56:00+00:00,LONG,3127.06,3133.44,0.011534713991455857,36.14333420938744,0.037448141056102176,EMA
2026-01-05 00:50:00+00:00,2026-01-05 01:07:00+00:00,SHORT,3167.78,3186.88,0.006254903534827374,19.933626977070663,-0.13940228449227293,STOP
2026-01-05 01:11:00+00:00,2026-01-05 01:38:00+00:00,SHORT,3186.22,3206.19,0.004134580903987297,13.256251948555033,-0.09582383260118241,STOP
2026-01-05 10:22:00+00:00,2026-01-05 10:42:00+00:00,SHORT,3172.24,3165.01,0.01244883609852205,39.40069074018327,0.05060439425212571,EMA
2026-01-05 12:51:00+00:00,2026-01-05 13:06:00+00:00,LONG,3168.05,3172.28,0.012118900901792167,38.444546952737255,0.012818403861843831,EMA
2026-01-05 13:25:00+00:00,2026-01-05 13:36:00+00:00,LONG,3159.37,3152.0,0.010908660431713596,34.38409768076126,-0.11478092506248927,STOP
2026-01-05 13:38:00+00:00,2026-01-05 13:41:00+00:00,LONG,3152.76,3143.61,0.009149817722292756,28.76345848997673,-0.11248429064895628,STOP
2026-01-05 13:44:00+00:00,2026-01-05 14:07:00+00:00,LONG,3145.0,3149.99,0.006428432330501457,20.249497556756285,0.01182837977244458,TRAIL
2026-01-05 14:43:00+00:00,2026-01-05 14:47:00+00:00,SHORT,3165.0,3159.22,0.002823163441950228,8.918994409078,0.007398890285394883,EMA
2026-01-05 14:49:00+00:00,2026-01-05 15:02:00+00:00,SHORT,3156.28,3159.77,0.002999806275151342,9.478697874034957,-0.019948021774312485,EMA
2026-01-05 15:41:00+00:00,2026-01-05 16:26:00+00:00,SHORT,3192.8,3183.89,0.0039211831511201355,12.484615823019888,0.02245312605346173,TRAIL
2026-01-06 00:41:00+00:00,2026-01-06 01:01:00+00:00,LONG,3204.6,3223.72,0.0031887727268368445,10.27971041495847,0.050689624122161644,EMA
2026-01-06 01:39:00+00:00,2026-01-06 01:49:00+00:00,SHORT,3231.26,3222.83,0.007397823217671137,23.84192660060707,0.038521723124362764,EMA
2026-01-06 06:47:00+00:00,2026-01-06 07:22:00+00:00,SHORT,3250.83,3226.69,0.0019759079346739635,6.375642373733132,0.0413227751692961,EMA
2026-01-06 07:53:00+00:00,2026-01-06 08:06:00+00:00,LONG,3221.69,3225.94,0.008116028408573329,26.181820684353045,0.008311300052083605,EMA
2026-01-06 14:10:00+00:00,2026-01-06 14:12:00+00:00,SHORT,3257.82,3269.53,0.00607463348815999,19.861196428543735,-0.09099515457489744,STOP
2026-01-06 14:13:00+00:00,2026-01-06 14:20:00+00:00,SHORT,3276.31,3293.87,0.003817250138496838,12.573525713690579,-0.07960443814569484,STOP
2026-01-06 14:23:00+00:00,2026-01-06 14:50:00+00:00,SHORT,3299.53,3287.67,0.002574133046239124,8.46289999212898,0.022066317936267357,TRAIL
2026-01-06 21:22:00+00:00,2026-01-06 22:22:00+00:00,SHORT,3281.74,3269.47,0.002906546518766138,9.502866646710325,0.026160459138550137,TIME
2026-01-07 07:36:00+00:00,2026-01-07 07:38:00+00:00,SHORT,3255.21,3261.07,0.013717491295091337,44.73369933768351,-0.1251181983269205,STOP
2026-01-07 09:09:00+00:00,2026-01-07 09:22:00+00:00,LONG,3238.37,3227.27,0.006522759501819565,21.050706057437225,-0.0934533365276338,STOP
2026-01-07 09:26:00+00:00,2026-01-07 09:40:00+00:00,LONG,3227.49,3211.98,0.0048725875928834605,15.650653896589818,-0.09122448746221114,STOP
2026-01-07 09:43:00+00:00,2026-01-07 10:01:00+00:00,LONG,3208.79,3194.59,0.004326699029165139,13.822029451580661,-0.07526115566572485,STOP
2026-01-07 10:02:00+00:00,2026-01-07 10:42:00+00:00,LONG,3197.51,3212.9,0.002283861695787181,7.337819242394634,0.027810812255769785,TRAIL
2026-01-07 22:33:00+00:00,2026-01-07 22:50:00+00:00,SHORT,3160.32,3147.62,0.003948403224193979,12.428072956537452,0.03771664799072716,EMA
2026-01-07 23:21:00+00:00,2026-01-08 00:21:00+00:00,SHORT,3166.35,3157.43,0.0034716344515253045,10.961442766279541,0.020005536541326426,TIME
2026-01-08 06:10:00+00:00,2026-01-08 06:17:00+00:00,LONG,3135.38,3122.71,0.005283983537102621,16.500348231145725,-0.08344841964623632,STOP
2026-01-08 06:19:00+00:00,2026-01-08 06:58:00+00:00,LONG,3120.64,3107.46,0.0039995708233649015,12.428506350773496,-0.06514284980272224,STOP
2026-01-08 07:03:00+00:00,2026-01-08 07:42:00+00:00,LONG,3097.94,3130.09,0.0010310083006997816,3.2271487719373795,0.02991976809556069,EMA
2026-01-08 14:28:00+00:00,2026-01-08 14:42:00+00:00,LONG,3073.79,3062.35,0.004556993001166897,13.955107517123446,-0.066087107450473,STOP
