ts,mark_close,index_close,oi_last,funding_last,basis_close,ret_1,ret_3,oi_change,open,close,funding_z,basis_z,oi_delta_z,crowding_score,held_bias,pos,pos_exec,ret_bar,pnl_gross_1x,pos_change,cost_1x,pnl_net_1x,pnl_net_usd,equity_usd
2025-11-15 05:30:00+00:00,3173.88568217,3175.10395349,,4.979e-05,-0.00038369493970768733,0.0014785063012747734,0.00097286695789367,,3169.2,3173.75,-0.009178701816532582,-0.14456282240311968,,0.22946754541331454,LONG,1,1,0.0014388534609790504,0.0014388534609790504,0.0,0.0,0.0014388534609790504,14.388534609790504,10283.540088185506
2025-11-15 05:45:00+00:00,3177.49,3178.89325581,,4.979e-05,-0.00044142904372002534,0.0011356167773299841,0.0049051543653027,,3173.74,3177.49,-0.03218049924762379,-0.583430008651116,,0.8045124811905948,LONG,1,1,0.0011784166994879275,0.0011784166994879275,0.0,0.0,0.0011784166994879275,11.784166994879275,10295.324255180385
2025-11-15 06:00:00+00:00,3179.28,3180.93139535,,4.979e-05,-0.000519154657787927,0.0005633377288363217,0.0031806134040137657,,3177.5,3179.27,-0.056432406029106076,-1.1393596651722155,,1.4108101507276518,LONG,1,1,0.0005601905906864602,0.0005601905906864602,0.0,0.0,0.0005601905906864602,5.6019059068646015,10300.926161087249
2025-11-15 06:15:00+00:00,3177.29068217,3179.07767442,,4.979e-05,-0.0005621102826077977,-0.000625713315593579,0.001072817467600684,,3179.26,3177.16,-0.08213727132186972,-1.4273144480101876,,2.0534317830467432,LONG,1,1,-0.0006636743654990784,-0.0006636743654990784,0.0,0.0,-0.0006636743654990784,-6.636743654990784,10294.289417432257
2025-11-15 06:30:00+00:00,3169.07,3170.88953488,,4.979e-05,-0.0005738247453861084,-0.0025873245454474114,-0.002649890322235393,,3177.17,3168.69,-0.10954650806179175,-1.4786685646130378,,2.738662701544794,LONG,1,1,-0.0026659028818188935,-0.0026659028818188935,0.0,0.0,-0.0026659028818188935,-26.659028818188936,10267.630388614069
2025-11-15 06:45:00+00:00,3174.24,3175.73069767,,4.979e-05,-0.0004694030482792768,0.0016313934371912087,-0.0015852645882087346,,3168.68,3173.98,-0.13897659868255713,-0.7376661138179162,,3.4744149670639284,LONG,1,1,0.001669459618959257,0.001669459618959257,0.0,0.0,0.001669459618959257,16.69459618959257,10284.324984803661
2025-11-15 07:00:00+00:00,3180.94,3182.51116279,,4.979e-05,-0.0004936864977474678,0.0021107414688241732,0.0011485627835310375,,3173.99,3180.93,-0.17083308971319128,-0.9261413932654652,,4.270827242829782,LONG,1,1,0.0021896798341514145,0.0021896798341514145,0.0,0.0,0.0021896798341514145,21.896798341514145,10306.221783145176
2025-11-15 07:15:00+00:00,3180.43555039,3181.95651163,,4.979e-05,-0.00047799560881514787,-0.00015858507548083267,0.0035863992874880513,,3180.93,3180.71,-0.20564648093663432,-0.7870791481233346,,5.141162023415858,LONG,1,1,-6.916216326668945e-05,-6.916216326668945e-05,0.0,0.0,-6.916216326668945e-05,-0.6916216326668945,10305.53016151251
2025-11-15 07:30:00+00:00,3171.84,3173.33697674,,4.979e-05,-0.00047173582603183477,-0.0027026330997167447,-0.0007560864962951053,,3180.71,3171.84,-0.2441277177187501,-0.7211242618004305,,6.103192942968753,LONG,1,1,-0.002788685545051184,-0.002788685545051184,0.0,0.0,-0.002788685545051184,-27.88685545051184,10277.643306061997
2025-11-15 07:45:00+00:00,3174.99,3176.59488372,,4.979e-05,-0.0005052214017673747,0.0009931144067796271,-0.0018705162624885752,,3171.83,3174.98,-0.287257426655886,-0.9752232776294695,,7.1814356663971495,LONG,1,1,0.0009899616626312113,0.0009899616626312113,0.0,0.0,0.0009899616626312113,9.899616626312113,10287.54292268831
2025-11-15 08:00:00+00:00,3164.99,3166.37302326,,4.397e-05,-0.00043678469019306574,-0.0031496162192636845,-0.0048564261546210075,,3174.99,3164.98,-0.6123861875831055,-0.43582419241241166,,15.309654689577638,LONG,1,1,-0.003149626139377304,-0.003149626139377304,0.0,0.0,-0.003149626139377304,-31.49626139377304,10256.046661294537
2025-11-15 08:15:00+00:00,3157.34756589,3158.32139535,,4.397e-05,-0.00030833766995134706,-0.0024146787541191594,-0.004569093683792325,,3164.98,3156.78,-0.6195528366233611,0.5774641379378335,,15.488820915584029,LONG,1,1,-0.002590853654683367,-0.002590853654683367,0.0,0.0,-0.002590853654683367,-25.908536546833673,10230.138124747702
2025-11-15 08:30:00+00:00,3148.03,3150.29255814,,4.397e-05,-0.0007182057216094385,-0.0029510738667675174,-0.008491365327134792,,3156.78,3147.54,-0.6268009445390365,-2.573100873285951,,15.67002361347591,LONG,1,1,-0.0029270332427348,-0.0029270332427348,0.0,0.0,-0.0029270332427348,-29.270332427348002,10200.867792320354
2025-11-15 08:45:00+00:00,3142.14500775,3143.72697674,,4.397e-05,-0.0005032144972208845,-0.0018694206376687061,-0.007218029835797224,,3147.54,3141.51,-0.6341326413592686,-0.9113958738254193,,15.853316033981715,LONG,1,1,-0.0019157818486817968,-0.0019157818486817968,0.0,0.0,-0.0019157818486817968,-19.157818486817966,10181.709973833536
2025-11-15 09:00:00+00:00,3158.61,3159.85534884,,4.397e-05,-0.00039411577509611414,0.005240048504887573,0.00039984008211146893,,3141.52,3158.51,-0.6415501333885136,-0.07095754851718801,,16.03875333471284,LONG,1,1,0.005411410436382491,0.005411410436382491,0.0,0.0,0.005411410436382491,54.11410436382491,10235.824078197362
2025-11-15 09:15:00+00:00,3158.18796124,3159.76697674,,4.397e-05,-0.0004997252998792566,-0.00013361534345812665,0.003226767610219561,,3158.52,3157.96,-0.6490557068165653,-0.875100182895007,,16.226392670414132,LONG,1,1,-0.00017413273980459998,-0.00017413273980459998,0.0,0.0,-0.00017413273980459998,-1.7413273980459998,10234.082750799316
2025-11-15 09:30:00+00:00,3160.66,3161.99069767,,4.397e-05,-0.000420841740926254,0.000782739593190529,0.005892469063118799,,3157.97,3160.52,-0.6566517315399122,-0.27426104450490046,,16.416293288497805,LONG,1,1,0.0008106499132352063,0.0008106499132352063,0.0,0.0,0.0008106499132352063,8.106499132352063,10242.189249931667
2025-11-15 09:45:00+00:00,3152.17058915,3152.90139535,,4.397e-05,-0.00023178847301648885,-0.002685961428941952,-0.0020386850070125417,,3160.51,3151.68,-0.6643406652092417,1.1548946837693843,,16.608516630231044,LONG,1,1,-0.0027970080872767866,-0.0027970080872767866,0.0,0.0,-0.0027970080872767866,-27.970080872767866,10214.2191690589
2025-11-15 10:00:00+00:00,3150.25,3151.63488372,,4.397e-05,-0.000439417562977727,-0.0006092909935175861,-0.0025134543407235865,,3151.68,3150.24,-0.6721250575191172,-0.4628819204024791,,16.80312643797793,LONG,1,1,-0.00045689917758151566,-0.00045689917758151566,0.0,0.0,-0.00045689917758151566,-4.568991775815157,10209.650177283085
2025-11-15 10:15:00+00:00,3157.68,3159.06976744,,4.397e-05,-0.00043992932803324356,0.002358542972779931,-0.0009428410521853392,,3150.25,3157.67,-0.6800075547571891,-0.47138364927745147,,17.000188868929726,LONG,1,1,0.0023585504596475015,0.0023585504596475015,0.0,0.0,0.0023585504596475015,23.585504596475015,10233.23568187956
2025-11-15 10:30:00+00:00,3167.60827132,3168.53697674,,4.397e-05,-0.00029310228247846683,0.0031441663879809845,0.004897476749239793,,3157.67,3166.79,-0.6879909046317323,0.6600726877876092,,17.199772615793307,LONG,1,1,0.0028882055439611865,0.0028882055439611865,0.0,0.0,0.0028882055439611865,28.882055439611865,10262.117737319171
2025-11-15 10:45:00+00:00,3167.47054264,3169.07372093,,4.397e-05,-0.0005058822959566523,-4.348033854018052e-05,0.005466405091659521,,3166.79,3167.41,-0.6960779613979164,-0.9874652352818891,,17.40194903494791,LONG,1,1,0.00019578184849633473,0.00019578184849633473,0.0,0.0,0.00019578184849633473,1.9578184849633473,10264.075555804135
2025-11-15 11:00:00+00:00,3164.2,3165.28023256,,4.397e-05,-0.00034127548925630993,-0.0010325408227077615,0.0020648070735476143,,3167.42,3164.2,-0.7042716913049494,0.3069171606584047,,17.606792282623733,LONG,1,1,-0.0010134463173381292,-0.0010134463173381292,0.0,0.0,-0.0010134463173381292,-10.134463173381292,10253.941092630754
2025-11-15 11:15:00+00:00,3164.5338062,3165.74930233,,4.397e-05,-0.0003839521117813037,0.0001054946589975625,-0.0009705951167751081,,3164.21,3164.49,-0.7125751783881447,-0.026139248165151632,,17.814379459703616,LONG,1,1,9.165033815805579e-05,9.165033815805579e-05,0.0,0.0,9.165033815805579e-05,0.9165033815805579,10254.857596012334
2025-11-15 11:30:00+00:00,3158.0,3159.23046512,,4.397e-05,-0.00038948254443141805,-0.002064697867091514,-0.0029899386632042946,,3164.49,3157.81,-0.7209916306321004,-0.04615176546394782,,18.02479076580251,LONG,1,1,-0.002110924667165892,-0.002110924667165892,0.0,0.0,-0.002110924667165892,-21.109246671658923,10233.748349340674
2025-11-15 11:45:00+00:00,3150.96,3151.91116279,,4.397e-05,-0.0003017733498421885,-0.0022292590246991706,-0.004184311990392486,,3157.8,3151.22,-0.7295243865334579,0.6679537250172406,,18.238109663336445,LONG,1,1,-0.0020868893315304504,-0.0020868893315304504,0.0,0.0,-0.0020868893315304504,-20.868893315304504,10212.87945602537
2025-11-15 12:00:00+00:00,3158.16136434,3158.65209302,,4.397e-05,-0.00015536015539168157,0.002285450891156948,-0.0020137063625343954,,3151.21,3157.7,-0.7381769220942981,1.8107405894216715,,18.454423052357452,LONG,1,1,0.002056346430906242,0.002056346430906242,0.0,0.0,0.002056346430906242,20.563464309062418,10233.442920334433
2025-11-15 12:15:00+00:00,3164.02,3165.26627907,,4.397e-05,-0.000393735932499904,0.0018550779976451715,0.0019062697910070536,,3157.7,3163.76,-0.7469528582800398,-0.11882589619303958,,18.673821457000994,LONG,1,1,0.0019191183456315208,0.0019191183456315208,0.0,0.0,0.0019191183456315208,19.19118345631521,10252.634103790748
2025-11-15 12:30:00+00:00,3156.04851163,3157.1455814,,4.397e-05,-0.00034748786260071,-0.0025194178197356365,0.0016149083549141796,,3163.76,3155.85,-0.7558559689788148,0.25501023181745164,,18.89639922447037,LONG,1,1,-0.0025001896477609975,-0.0025001896477609975,0.0,0.0,-0.0025001896477609975,-25.001896477609975,10227.632207313138
2025-11-15 12:45:00+00:00,3160.91,3162.4,,4.397e-05,-0.0004711611434354403,0.0015403718770752306,0.000870327808780047,,3155.85,3160.9,-0.7648901895027381,-0.7289664575918231,,19.122254737568454,LONG,1,1,0.001600202797978456,0.001600202797978456,0.0,0.0,0.001600202797978456,16.00202797978456,10243.634235292922
2025-11-15 13:00:00+00:00,3166.44,3168.04953488,,4.397e-05,-0.0005080523086142092,0.0017494961893884664,0.0007648497797105858,,3160.89,3166.13,-0.7740596256753182,-1.007265239857331,,19.351490641882954,LONG,1,1,0.0016545920465689257,0.0016545920465689257,0.0,0.0,0.0016545920465689257,16.545920465689257,10260.180155758611
2025-11-15 13:15:00+00:00,3176.91055039,3178.55697674,,4.397e-05,-0.0005179791842802817,0.0033067262888291094,0.006610176834457304,,3166.13,3176.91,-0.7833685635534473,-1.0658872312084369,,19.584214088836184,LONG,1,1,0.0034047875482055012,0.0034047875482055012,0.0,0.0,0.0034047875482055012,34.04787548205501,10294.228031240667
2025-11-15 13:30:00+00:00,3175.70518444,3177.3644186,,4.397e-05,-0.0005222045511327939,-0.000379414506918474,0.004680672477229697,,3176.91,3175.89,-0.792821479837122,-1.0796279164696616,,19.82053699592805,LONG,1,1,-0.0003210666968846976,-0.0003210666968846976,0.0,0.0,-0.0003210666968846976,-3.2106669688469758,10291.01736427182
2025-11-15 13:45:00+00:00,3190.9,3192.14976744,,4.397e-05,-0.0003915127832495026,0.004784705971590197,0.00772476345675277,,3175.89,3191.29,-0.8024230530252445,-0.010759293867613148,,20.060576325631114,LONG,1,1,0.004849034443888289,0.004849034443888289,0.0,0.0,0.004849034443888289,48.49034443888289,10339.507708710704
2025-11-15 14:00:00+00:00,3189.2902093,3190.98651163,,4.397e-05,-0.000531591820842245,-0.0005044942492714588,0.0038967603001853757,,3191.28,3189.46,-0.8121781753816381,-1.1349632582962765,,20.30445438454095,LONG,1,1,-0.0005734358206241907,-0.0005734358206241907,0.0,0.0,-0.0005734358206241907,-5.734358206241907,10333.773350504462
2025-11-15 14:15:00+00:00,3179.27,3180.62325581,,4.397e-05,-0.00042546875287039756,-0.0031418305147586922,0.0011225272350425808,,3189.48,3179.27,-0.8220919657818797,-0.2844742196783002,,20.552299144546993,LONG,1,1,-0.0031948981959328826,-0.0031948981959328826,0.0,0.0,-0.0031948981959328826,-31.948981959328826,10301.824368545133
2025-11-15 14:30:00+00:00,3179.39145736,3180.61534884,,4.397e-05,-0.0003847970740776262,3.820290821487937e-05,-0.0036066760600458325,,3179.26,3179.21,-0.8321697835187518,0.051431301084479276,,20.804244587968796,LONG,1,1,-1.8872256838831092e-05,-1.8872256838831092e-05,0.0,0.0,-1.8872256838831092e-05,-0.18872256838831092,10301.635645976745
2025-11-15 14:45:00+00:00,3176.62,3177.87906977,,4.397e-05,-0.00039619813792705124,-0.0008716942840065744,-0.0039727363985420094,,3179.21,3176.34,-0.8424172431521476,-0.04166028223894508,,21.060431078803692,LONG,1,1,-0.0009027399888651422,-0.0009027399888651422,0.0,0.0,-0.0009027399888651422,-9.027399888651422,10292.608246088093
2025-11-15 15:00:00+00:00,3182.56,3184.05581395,,4.397e-05,-0.0004697825783852435,0.0018699120448779638,0.001034828749996164,,3176.34,3182.56,-0.8528402304982852,-0.6446043518599717,,21.32100576245713,LONG,1,1,0.0019582286531039106,0.0019582286531039106,0.0,0.0,0.0019582286531039106,19.582286531039106,10312.190532619132
2025-11-15 15:15:00+00:00,3183.82592248,3185.42651163,,4.397e-05,-0.0005024724771254808,0.0003977686139460257,0.0013947527945117333,,3182.55,3183.78,-0.8634449198631626,-0.9158336310655909,,21.586122996579064,LONG,1,1,0.0003833391986325374,0.0003833391986325374,0.0,0.0,0.0003833391986325374,3.833391986325374,10316.023924605457
2025-11-15 15:30:00+00:00,3179.46,3181.26627907,,4.397e-05,-0.0005677861931532856,-0.0013712817805688893,0.0008940320214567699,,3183.78,3179.52,-0.8742377926365085,-1.4502082351409364,,21.85594481591271,LONG,1,1,-0.0013380321504626869,-0.0013380321504626869,0.0,0.0,-0.0013380321504626869,-13.380321504626869,10302.64360310083
2025-11-15 15:45:00+00:00,3184.49,3185.86046512,,4.397e-05,-0.0004301711060495056,0.0015820296528339384,0.0006064300437382819,,3179.52,3184.5,-0.8852256573752282,-0.24680284075372583,,22.130641434380706,LONG,1,1,0.001566274154589431,0.001566274154589431,0.0,0.0,0.001566274154589431,15.66274154589431,10318.306344646724
2025-11-15 16:00:00+00:00,3172.95018605,3174.90023256,,4.679e-05,-0.000614207177284315,-0.0036237557505283124,-0.0034159331241101487,,3184.5,3172.7,-0.688146186767512,-1.8071519553389122,,17.203654669187802,LONG,1,1,-0.0037054482650338283,-0.0037054482650338283,0.0,0.0,-0.0037054482650338283,-37.05448265033829,10281.251861996387
2025-11-15 16:15:00+00:00,3168.7481938,3170.0827907,,4.679e-05,-0.00042099749063809964,-0.001324317119277274,-0.003369064621036255,,3172.7,3168.74,-0.6717674284191286,-0.1642519878090953,,16.794185710478217,LONG,1,1,-0.0012481482648848408,-0.0012481482648848408,0.0,0.0,-0.0012481482648848408,-12.481482648848408,10268.770379347538
2025-11-15 16:30:00+00:00,3178.45,3179.65255814,,4.679e-05,-0.0003782042591168363,0.0030617157333556744,-0.0018966930340493793,,3168.73,3178.49,-0.6554855314464252,0.19827332350223686,,16.387138286160628,LONG,1,1,0.003076932787164699,0.003076932787164699,0.0,0.0,0.003076932787164699,30.76932787164699,10299.539707219184
2025-11-15 16:45:00+00:00,3184.79767442,3186.23069767,,4.679e-05,-0.00044975501963748644,0.001997097459453645,0.003733903047733911,,3178.5,3184.78,-0.6392850624359184,-0.41617035161384563,,15.98212656089796,LONG,1,1,0.001978927100604544,0.001978927100604544,0.0,0.0,0.001978927100604544,19.78927100604544,10319.32897822523
2025-11-15 17:00:00+00:00,3189.34978295,3191.10534884,,4.679e-05,-0.000550143507683876,0.0014293242445391208,0.0065014914060730344,,3184.77,3189.13,-0.623150303083264,-1.2588523099061353,,15.5787575770816,LONG,1,1,0.001365871425969667,0.001365871425969667,0.0,0.0,0.001365871425969667,13.65871425969667,10332.987692484927
2025-11-15 17:15:00+00:00,3198.84,3200.04651163,,4.679e-05,-0.00037702940429620965,0.0029755961860107316,0.006415076531013586,,3189.13,3199.01,-0.6070651322099437,0.2340112796726331,,15.176628305248594,LONG,1,1,0.003098023598912647,0.003098023598912647,0.0,0.0,0.003098023598912647,30.98023598912647,10363.967928474054
2025-11-15 17:30:00+00:00,3199.60062791,3200.33348837,,4.679e-05,-0.00022899502900649833,0.00023778241800154198,0.004648004364263381,,3199.02,3199.57,-0.5910128934053802,1.497092033590983,,14.775322335134506,LONG,1,1,0.00017505415737995023,0.00017505415737995023,0.0,0.0,0.00017505415737995023,1.7505415737995023,10365.718470047854
2025-11-15 17:45:00+00:00,3214.06549612,3214.95744186,,4.679e-05,-0.0002774362510640821,0.004520835532979772,0.007749452036313942,,3199.56,3214.12,-0.5749762444371149,1.1032616451102533,,14.374406110927874,LONG,1,1,0.004547486068440465,0.004547486068440465,0.0,0.0,0.004547486068440465,45.474860684404646,10411.193330732258
2025-11-15 18:00:00+00:00,3230.0,3230.13186047,,4.679e-05,-4.0822008418196895e-05,0.004957740873431593,0.009741031123782218,,3214.12,3230.0,-0.5589369835740421,2.9791677176823574,,13.973424589351053,LONG,1,1,0.004940699164934781,0.004940699164934781,0.0,0.0,0.004940699164934781,49.40699164934781,10460.600322381606
2025-11-15 18:15:00+00:00,3212.14,3213.13837209,,4.679e-05,-0.0003107155604228086,-0.005529411764705894,0.003919042889484192,,3230.01,3212.14,-0.5428758466303822,0.7331583252606791,,13.571896165759556,LONG,1,1,-0.005529411764705894,-0.005529411764705894,0.0,0.0,-0.005529411764705894,-55.29411764705894,10405.306204734547
2025-11-15 18:30:00+00:00,3212.19875969,3213.4227907,,4.679e-05,-0.0003809119091152806,1.82930040408813e-05,-0.0005808022369965249,,3212.14,3212.14,-0.5267722667286056,0.1525189730744334,,13.169306668215139,LONG,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10405.306204734547
2025-11-15 18:45:00+00:00,3207.16681235,3208.1044186,,4.679e-05,-0.0002922617619813045,-0.0015665118245937748,-0.007069098343653324,,3212.13,3207.14,-0.5106040863042649,0.899237314590242,,12.765102157606623,LONG,1,1,-0.0015565946689746202,-0.0015565946689746202,0.0,0.0,-0.0015565946689746202,-15.565946689746202,10389.7402580448
2025-11-15 19:00:00+00:00,3210.61292248,3211.56465116,,4.679e-05,-0.00029634423820671757,0.0010745029278584894,-0.0004754081453485215,,3207.15,3210.44,-0.49434720744698346,0.8672296689244251,,12.358680186174587,LONG,1,1,0.0010289541460617446,0.0010289541460617446,0.0,0.0,0.0010289541460617446,10.289541460617446,10400.029799505417
2025-11-15 19:15:00+00:00,3200.86,3201.64372093,,4.679e-05,-0.0002447870526244626,-0.0030377135816380685,-0.0035299060046626307,,3210.44,3200.99,-0.47797516185563677,1.2691848952895164,,11.94937904639092,LONG,1,1,-0.0029435217602572505,-0.0029435217602572505,0.0,0.0,-0.0029435217602572505,-29.435217602572507,10370.594581902846
2025-11-15 19:30:00+00:00,3196.3,3197.19651163,,4.679e-05,-0.0002804055449011364,-0.0014246171341452118,-0.0033882903465308756,,3200.99,3196.3,-0.461458574814041,0.9559875582560091,,11.536464370351025,LONG,1,1,-0.0014651717125012675,-0.0014651717125012675,0.0,0.0,-0.0014651717125012675,-14.651717125012675,10355.942864777833
2025-11-15 19:45:00+00:00,3196.69,3197.96069767,,4.679e-05,-0.0003973462434750791,0.0001220160810937454,-0.00433653100394471,,3196.31,3196.7,-0.4447644876170374,-0.0028319130321304018,,11.119112190425936,LONG,1,1,0.0001251446985575111,0.0001251446985575111,0.0,0.0,0.0001251446985575111,1.251446985575111,10357.194311763407
2025-11-15 20:00:00+00:00,3198.07,3199.3072093,,4.679e-05,-0.00038671162819359326,0.0004316965361046421,-0.0008716407465493292,,3196.69,3198.07,-0.4278554881104874,0.08946633073288789,,10.696387202762185,LONG,1,1,0.0004285669596773012,0.0004285669596773012,0.0,0.0,0.0004285669596773012,4.285669596773012,10361.47998136018
2025-11-15 20:15:00+00:00,3187.39,3188.56581395,,4.679e-05,-0.0003687595046199304,-0.003339514144468425,-0.002787598160372995,,3198.06,3187.25,-0.410688576675122,0.23972847745950665,,10.26721441687805,LONG,1,1,-0.003383290547111284,-0.003383290547111284,0.0,0.0,-0.003383290547111284,-33.83290547111284,10327.647075889068
2025-11-15 20:30:00+00:00,3178.09930634,3178.62790698,,4.679e-05,-0.00016629837007311625,-0.0029148280128882265,-0.005815607287538049,,3187.24,3176.98,-0.39321366037717026,1.8870546362857947,,9.830341509429257,LONG,1,1,-0.00322221350694174,-0.00322221350694174,0.0,0.0,-0.00322221350694174,-32.222135069417405,10295.42494081965
2025-11-15 20:45:00+00:00,3173.86,3174.53697674,,4.679e-05,-0.00021325211990280463,-0.0013339124839626404,-0.007570190771308938,,3176.98,3173.87,-0.3753715128963831,1.5055304975020642,,9.384287822409577,LONG,1,1,-0.0009789170847787076,-0.0009789170847787076,0.0,0.0,-0.0009789170847787076,-9.789170847787076,10285.635769971863
2025-11-15 21:00:00+00:00,3181.24,3182.36325581,,4.679e-05,-0.0003529627888800351,0.002325244339699717,-0.001929478350625513,,3173.86,3181.25,-0.35709094730151153,0.37362294772899834,,8.927273682537788,LONG,1,1,0.0023252370134883016,0.0023252370134883016,0.0,0.0,0.0023252370134883016,23.252370134883016,10308.888140106747
2025-11-15 21:15:00+00:00,3176.88536434,3178.38744186,,4.679e-05,-0.000472591069363475,-0.0013688485181878596,-0.00038197107232573746,,3181.25,3176.68,-0.3382847945955357,-0.6004127743420841,,8.457119864888393,LONG,1,1,-0.0014365422396857008,-0.0014365422396857008,0.0,0.0,-0.0014365422396857008,-14.365422396857008,10294.52271770989
2025-11-15 21:30:00+00:00,3156.39,3157.54581395,,4.679e-05,-0.00036604819632193235,-0.006451401920276045,-0.005504338565658351,,3176.68,3156.39,-0.31884400742203867,0.29151897156674067,,7.971100185550966,LONG,1,1,-0.006387171512396539,-0.006387171512396539,0.0,0.0,-0.006387171512396539,-63.87171512396539,10230.651002585924
2025-11-15 21:45:00+00:00,3156.58,3157.86348837,,4.679e-05,-0.0004064420057190991,6.019534975076901e-05,-0.007751694307879919,,3156.38,3156.59,-0.298628698776266,-0.0537608787175022,,7.46571746940665,LONG,1,1,6.336352605362805e-05,6.336352605362805e-05,0.0,0.0,6.336352605362805e-05,0.6336352605362805,10231.28463784646
2025-11-15 22:00:00+00:00,3168.11586822,3168.7644186,,4.679e-05,-0.00020466980006262283,0.003654546445836848,-0.002760406849562802,,3156.59,3168.0,-0.2774539197019782,1.7289777062295824,,6.936347992549455,LONG,1,1,0.003614660123741009,0.003614660123741009,0.0,0.0,0.003614660123741009,36.146601237410096,10267.43123908387
2025-11-15 22:15:00+00:00,3165.69,3167.38209302,,4.679e-05,-0.000534224470021722,-0.0007657132254328403,0.002946403961487709,,3167.99,3165.68,-0.2550658494059831,-1.2745005301448875,,6.376646235149577,LONG,1,1,-0.0007323232323233064,-0.0007323232323233064,0.0,0.0,-0.0007323232323233064,-7.323232323233064,10260.108006760638
2025-11-15 22:30:00+00:00,3163.75989147,3164.67255814,,4.679e-05,-0.0002883921332247773,-0.0006096959999241092,0.002274579282007805,,3165.69,3163.72,-0.23109914461650252,0.9659172791362581,,5.777478615412563,LONG,1,1,-0.0006191402794976097,-0.0006191402794976097,0.0,0.0,-0.0006191402794976097,-6.1914027949760975,10253.916603965661
2025-11-15 22:45:00+00:00,3170.6920155,3171.36976744,,4.679e-05,-0.00021370952922570462,0.0021911030760235484,0.0008131480624942178,,3163.71,3170.0,-0.20499344246758855,1.6283813230660005,,5.124836061689714,LONG,1,1,0.001985004994120798,0.001985004994120798,0.0,0.0,0.001985004994120798,19.85004994120798,10273.766653906869
2025-11-15 23:00:00+00:00,3169.69,3170.98534884,,4.679e-05,-0.00040850041785078604,-0.00031602422912768713,0.0012635475994176026,,3170.0,3169.69,-0.1758085929069129,-0.1383037189974865,,4.3952148226728225,LONG,1,1,-9.779179810720517e-05,-9.779179810720517e-05,0.0,0.0,-9.779179810720517e-05,-0.9779179810720517,10272.788735925797
2025-11-15 23:15:00+00:00,3171.83,3172.87186047,,4.679e-05,-0.0003283651265530513,0.0006751448879858124,0.002550796775620645,,3169.7,3171.81,-0.14173417662189147,0.5861782926239145,,3.5433544155472867,LONG,1,1,0.0006688351226775691,0.0006688351226775691,0.0,0.0,0.0006688351226775691,6.688351226775691,10279.477087152572
2025-11-15 23:30:00+00:00,3169.9,3171.10534884,,4.679e-05,-0.0003801036885894174,-0.0006084815390483556,-0.0002497926307972742,,3171.81,3169.91,-0.09831783662337734,0.11384238140912029,,2.4579459155844336,LONG,1,1,-0.000599027053953427,-0.000599027053953427,0.0,0.0,-0.000599027053953427,-5.99027053953427,10273.486816613038
2025-11-15 23:45:00+00:00,3166.55,3167.81465116,,4.679e-05,-0.0003992187988449818,-0.001056815672418665,-0.000990633153399867,,3169.9,3166.55,-0.025248446742288627,-0.054010863737793645,,0.6312111685572157,LONG,1,1,-0.0010599670022176655,-0.0010599670022176655,0.0,0.0,-0.0010599670022176655,-10.599670022176655,10262.887146590861
2025-11-16 00:00:00+00:00,3159.08613953,3160.30023256,,0.0001,-0.00038417015494021905,-0.002357095409830978,-0.004017825819794929,,3166.56,3158.83,8.932681253776591,0.08092738473506057,,100.0,SHORT,-1,1,-0.002437984557325912,-0.002437984557325912,0.0,0.0,-0.002437984557325912,-24.379845573259118,10238.507301017602
2025-11-16 00:15:00+00:00,3149.41714729,3150.56046512,,0.0001,-0.00036289347329088466,-0.0030606928120796573,-0.006461671570081151,,3158.82,3148.69,6.552766176063126,0.27532357827271314,,100.0,SHORT,-1,-1,-0.0032100492904018063,0.0032100492904018063,2.0,0.001,0.0022100492904018063,22.10049290401806,10260.607793921621
2025-11-16 00:30:00+00:00,3159.47,3160.10511628,,0.0001,-0.0002009794790458715,0.003191972431676904,-0.002235871847910298,,3148.69,3159.47,5.4013982258945274,1.703442446892274,,100.0,SHORT,-1,-1,0.0034236460242194067,-0.0034236460242194067,0.0,0.0,-0.0034236460242194067,-34.23646024219407,10226.371333679426
2025-11-16 00:45:00+00:00,3152.11264341,3152.88651163,,0.0001,-0.0002454475342341559,-0.002328667969627718,-0.00220744095348957,,3159.46,3151.53,4.6880545708779735,1.2816922944176607,,100.0,SHORT,-1,-1,-0.0025130797253968273,0.0025130797253968273,0.0,0.0,0.0025130797253968273,25.130797253968275,10251.502130933395
2025-11-16 01:00:00+00:00,3156.52131008,3157.49209302,,0.0001,-0.0003074537992180449,0.001398638681018305,0.002255707153977049,,3151.53,3156.26,4.189627057978345,0.7256749990224529,,100.0,SHORT,-1,-1,0.001500858313263631,-0.001500858313263631,0.0,0.0,-0.001500858313263631,-15.00858313263631,10236.49354780076
2025-11-16 01:15:00+00:00,3153.61936434,3155.00069767,,0.0001,-0.0004378234626128894,-0.0009193493263399688,-0.001851777563958379,,3156.26,3153.48,3.8154021530517737,-0.42792175543990235,,95.38505382629434,SHORT,-1,-1,-0.0008807892885884794,0.0008807892885884794,0.0,0.0,0.0008807892885884794,8.807892885884794,10245.301440686644
